ClassLoader.loadClass;Harness;java.lang.Class.forName0;;jdk.internal.loader.ClassLoaders$AppClassLoader;jdk.internal.loader.ClassLoaders$AppClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.AbstractAttributeKey;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.AnyMappingSource;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.AttributePath;org.hibernate.cfg.Ejb3Column.redefineColumnName;286;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.AttributeSource;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.AttributeSourceContainer;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.CascadeStyleSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.ColumnBindingDefaults;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.CompositeIdentifierSource;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.EmbeddableSourceContributor;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.EntityNamingSourceContributor;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.EntitySource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.FetchableAttributeSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.ForeignKeyContributingSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.HibernateTypeSource;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.IdentifiableTypeSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.IdentifierSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.JoinedSubclassEntitySource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.LocalMetadataBuildingContext;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.MetadataSourceProcessor;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.<init>;269;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.PluralAttributeSource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.RelationalValueSourceContainer;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.SubclassEntitySource;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.model.source.spi.ToolingHintContextContainer;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.BootstrapServiceRegistry;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.buildBootstrapServiceRegistry;415;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.buildBootstrapServiceRegistry;415;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.StandardServiceInitiator;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.StandardServiceRegistry;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.getStandardServiceRegistryBuilder;314;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.StandardServiceRegistryBuilder$1;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.getStandardServiceRegistryBuilder;314;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.StandardServiceRegistryBuilder$2;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.getStandardServiceRegistryBuilder;314;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.StandardServiceRegistryBuilder;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.getStandardServiceRegistryBuilder;314;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedClassLoader$2;org.hibernate.boot.registry.classloading.internal.AggregatedClassLoader.newTcclAfterIterator;84;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedClassLoader$4;org.hibernate.boot.registry.classloading.internal.AggregatedClassLoader.getResources;168;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedClassLoader;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.build;218;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedServiceLoader$ClassPathAndModulePathAggregatedServiceLoader;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl.loadJavaServices;248;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedServiceLoader$ClassPathOnlyAggregatedServiceLoader;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl.loadJavaServices;248;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.AggregatedServiceLoader;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl.loadJavaServices;248;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl$1;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl.<init>;85;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.ClassLoaderServiceImpl;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.build;218;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.internal.TcclLookupPrecedence;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;43;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.spi.ClassLoaderService;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.buildBootstrapServiceRegistry;415;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.classloading.spi.ClassLoadingException;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.build;218;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.internal.BootstrapServiceRegistryImpl;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.build;229;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.internal.StandardServiceRegistryImpl;org.hibernate.boot.registry.StandardServiceRegistryBuilder.build;374;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.StrategyRegistration;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;42;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.StrategyRegistrationProvider;org.hibernate.boot.registry.selector.internal.StrategySelectorBuilder.buildSelector;105;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.internal.DefaultDialectSelector;org.hibernate.boot.registry.selector.internal.StrategySelectorBuilder.buildSelector;97;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.internal.DefaultJtaPlatformSelector;org.hibernate.boot.registry.selector.internal.StrategySelectorBuilder.buildSelector;98;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.internal.LazyServiceResolver;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;42;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.internal.StrategySelectorBuilder;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;42;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.internal.StrategySelectorImpl;org.hibernate.boot.registry.selector.internal.StrategySelectorBuilder.buildSelector;94;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.spi.StrategyCreator;org.hibernate.boot.registry.selector.internal.StrategySelectorImpl.<clinit>;36;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.spi.StrategySelectionException;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;42;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.registry.selector.spi.StrategySelector;org.hibernate.boot.registry.BootstrapServiceRegistryBuilder.<init>;42;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.AdditionalJaxbMappingProducer;org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete;298;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.BootstrapContext;org.hibernate.boot.MetadataSources.getMetadataBuilder;158;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.ClassLoaderAccess;org.hibernate.boot.internal.MetadataBuilderImpl.<init>;124;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.InFlightMetadataCollector$DelayedPropertyReferenceHandler;org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete;127;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.InFlightMetadataCollector$DuplicateSecondaryTableException;org.hibernate.boot.internal.InFlightMetadataCollectorImpl.addEntityTableXref;1348;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.InFlightMetadataCollector$EntityTableXref;org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete;127;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.InFlightMetadataCollector;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.<init>;269;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.JpaOrmXmlPersistenceUnitDefaultAware$JpaOrmXmlPersistenceUnitDefaults;org.hibernate.boot.model.process.spi.MetadataBuildingProcess$1.<init>;164;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.JpaOrmXmlPersistenceUnitDefaultAware;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MappingDefaults;org.hibernate.boot.internal.MetadataBuilderImpl.<init>;123;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataBuilderFactory;org.hibernate.boot.MetadataSources.getCustomBuilderOrDefault;168;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataBuilderImplementor;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.<init>;249;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataBuilderInitializer;org.hibernate.boot.internal.MetadataBuilderImpl.<init>;140;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataBuildingContext;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.<init>;269;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataBuildingOptions;org.hibernate.boot.MetadataSources.getMetadataBuilder;158;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataContributor;org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete;290;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataImplementor;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.MetadataSourcesContributor;org.hibernate.boot.internal.MetadataBuilderImpl.<init>;130;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.NaturalIdUniqueKeyBinder;org.hibernate.boot.model.source.internal.hbm.HbmMetadataSourceProcessorImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.SessionFactoryBuilderFactory;org.hibernate.boot.internal.MetadataImpl.getSessionFactoryBuilder;168;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.SessionFactoryBuilderImplementor;org.hibernate.boot.internal.DefaultSessionFactoryBuilderInitiator.initiateService;24;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.SessionFactoryBuilderService;org.hibernate.service.StandardServiceInitiators.buildStandardServiceInitiatorList;58;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.SessionFactoryOptions;java.lang.Class.getDeclaredMethods0;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.boot.spi.XmlMappingBinderAccess;org.hibernate.boot.MetadataSources.getXmlMappingBinderAccess;115;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.BytecodeLogging;org.hibernate.bytecode.enhance.spi.interceptor.BytecodeInterceptorLogging.<clinit>;27;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.EnhancementContext;org.springframework.orm.jpa.vendor.SpringHibernateJpaPersistenceProvider.createContainerEntityManagerFactory;52;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.Enhancer;org.hibernate.cfg.Environment.buildBytecodeProvider;345;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.LazyPropertyInitializer$1;org.hibernate.bytecode.enhance.spi.LazyPropertyInitializer.<clinit>;26;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.LazyPropertyInitializer$InterceptorImplementor;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.LazyPropertyInitializer;java.lang.ClassLoader.defineClass1;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.interceptor.BytecodeInterceptorLogging;org.hibernate.bytecode.enhance.spi.interceptor.EnhancementHelper.includeInBaseFetchGroup;46;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.interceptor.BytecodeInterceptorLogging_$logger;java.lang.Class.forName0;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.interceptor.EnhancementHelper$InheritanceChecker;org.hibernate.tuple.PropertyFactory.buildEntityBasedAttribute;177;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.interceptor.EnhancementHelper;java.lang.Class.getDeclaringClass0;;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.enhance.spi.interceptor.LazyAttributesMetadata;org.hibernate.tuple.entity.BytecodeEnhancementMetadataPojoImpl.from;48;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.BytecodeProviderInitiator;org.hibernate.service.StandardServiceInitiators.buildStandardServiceInitiatorList;60;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.ProxyFactoryFactoryInitiator;org.hibernate.service.StandardServiceInitiators.buildStandardServiceInitiatorList;61;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.SessionFactoryObserverForBytecodeEnhancer;org.hibernate.boot.internal.SessionFactoryBuilderImpl.build;470;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.BulkAccessorException;org.hibernate.cfg.Environment.buildBytecodeProvider;345;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ClassRewriter;org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ProxyDefinitionHelpers$1;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ProxyDefinitionHelpers.<init>;270;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ProxyDefinitionHelpers$2;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ProxyDefinitionHelpers.<init>;283;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$ProxyDefinitionHelpers;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState.<clinit>;62;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$StandardClassRewriter;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState.<init>;89;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState;org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl.<init>;67;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl;org.hibernate.cfg.Environment.buildBytecodeProvider;345;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.internal.bytebuddy.ProxyFactoryFactoryImpl;org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl.getProxyFactoryFactory;73;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.BasicProxyFactory;org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl.getProxyFactoryFactory;73;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.BytecodeEnhancementMetadata;org.hibernate.persister.entity.AbstractEntityPersister.<init>;613;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.BytecodeProvider;org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl$MergedSettings.<init>;1616;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.ClassLoadingStrategyHelper;org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState.lambda$load$0;183;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.NotInstrumentedException;org.hibernate.tuple.entity.EntityMetamodel.<init>;170;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.ProxyFactoryFactory;org.hibernate.cfg.Environment.buildBytecodeProvider;345;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.bytecode.spi.ReflectionOptimizer;org.hibernate.cfg.Environment.buildBytecodeProvider;345;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.cache.CacheException;org.hibernate.service.StandardServiceInitiators.buildStandardServiceInitiatorList;93;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
ClassLoader.loadClass;org.hibernate.cache.NoCacheRegionFactoryAvailableException;org.hibernate.cache.internal.RegionFactoryInitiator.resolveRegionFactory;124;org.springframework.boot.loader.LaunchedURLClassLoader;org.springframework.boot.loader.LaunchedURLClassLoader
